trip_id,arrival_time,departure_time,stop_id,stop_sequence,drop_off_type,pickup_type
9364-0722,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0722,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0722,17:06:00,17:13:00,bruxelles_midi,5,0,0
9364-0722,18:38:00,18:38:00,paris_nord,6,0,1
9364-0723,14:29:00,14:29:00,amsterdam_centraal,1,1,0
9364-0723,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0723,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0723,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0723,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0723,18:38:00,18:38:00,paris_nord,6,0,1
9364-0724,14:44:00,14:44:00,amsterdam_centraal,1,1,0
9364-0724,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0724,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0724,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0724,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0724,18:38:00,18:38:00,paris_nord,6,0,1
9364-0725,17:16:00,17:16:00,bruxelles_midi,1,1,0
9364-0725,18:38:00,18:38:00,paris_nord,2,0,1
9364-0726,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0726,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0726,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0726,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0726,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0726,18:38:00,18:38:00,paris_nord,6,0,1
9364-0727,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0727,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0727,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0727,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0727,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0727,18:38:00,18:38:00,paris_nord,6,0,1
9364-0728,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0728,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0728,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0728,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0728,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0728,18:38:00,18:38:00,paris_nord,6,0,1
9364-0729,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0729,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0729,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0729,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0729,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0729,18:38:00,18:38:00,paris_nord,6,0,1
9364-0730,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0730,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0730,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0730,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0730,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0730,18:38:00,18:38:00,paris_nord,6,0,1
9364-0731,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0731,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0731,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0731,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0731,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0731,18:38:00,18:38:00,paris_nord,6,0,1
9364-0801,17:16:00,17:16:00,bruxelles_midi,1,1,0
9364-0801,18:38:00,18:38:00,paris_nord,2,0,1
9364-0802,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0802,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0802,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0802,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0802,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0802,18:38:00,18:38:00,paris_nord,6,0,1
9364-0803,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0803,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0803,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0803,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0803,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0803,18:38:00,18:38:00,paris_nord,6,0,1
9364-0804,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0804,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0804,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0804,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0804,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0804,18:38:00,18:38:00,paris_nord,6,0,1
9364-0805,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0805,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0805,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0805,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0805,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0805,18:38:00,18:38:00,paris_nord,6,0,1
9364-0806,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0806,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0806,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0806,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0806,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0806,18:38:00,18:38:00,paris_nord,6,0,1
9364-0807,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0807,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0807,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0807,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0807,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0807,18:38:00,18:38:00,paris_nord,6,0,1
9364-0809,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0809,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0809,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0809,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0809,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0809,18:38:00,18:38:00,paris_nord,6,0,1
9364-0810,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0810,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0810,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0810,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0810,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0810,18:38:00,18:38:00,paris_nord,6,0,1
9364-0811,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0811,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0811,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0811,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0811,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0811,18:38:00,18:38:00,paris_nord,6,0,1
9364-0812,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0812,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0812,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0812,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0812,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0812,18:38:00,18:38:00,paris_nord,6,0,1
9364-0813,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0813,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0813,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0813,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0813,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0813,18:38:00,18:38:00,paris_nord,6,0,1
9364-0814,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0814,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0814,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0814,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0814,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0814,18:38:00,18:38:00,paris_nord,6,0,1
9364-0816,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0816,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0816,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0816,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0816,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0816,18:38:00,18:38:00,paris_nord,6,0,1
9364-0817,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0817,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0817,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0817,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0817,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0817,18:38:00,18:38:00,paris_nord,6,0,1
9364-0818,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0818,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0818,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0818,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0818,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0818,18:38:00,18:38:00,paris_nord,6,0,1
9364-0819,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0819,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0819,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0819,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0819,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0819,18:38:00,18:38:00,paris_nord,6,0,1
9364-0820,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0820,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0820,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0820,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0820,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0820,18:38:00,18:38:00,paris_nord,6,0,1
9364-0821,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0821,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0821,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0821,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0821,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0821,18:38:00,18:38:00,paris_nord,6,0,1
9364-0823,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0823,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0823,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0823,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0823,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0823,18:38:00,18:38:00,paris_nord,6,0,1
9364-0824,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0824,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0824,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0824,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0824,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0824,18:38:00,18:38:00,paris_nord,6,0,1
9364-0825,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0825,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0825,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0825,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0825,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0825,18:38:00,18:38:00,paris_nord,6,0,1
9364-0826,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0826,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0826,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0826,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0826,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0826,18:38:00,18:38:00,paris_nord,6,0,1
9364-0827,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0827,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0827,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0827,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0827,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0827,18:38:00,18:38:00,paris_nord,6,0,1
9364-0828,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0828,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0828,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0828,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0828,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0828,18:38:00,18:38:00,paris_nord,6,0,1
9364-0829,17:16:00,17:16:00,bruxelles_midi,1,1,0
9364-0829,18:38:00,18:38:00,paris_nord,2,0,1
9364-0830,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0830,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0830,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0830,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0830,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0830,18:38:00,18:38:00,paris_nord,6,0,1
9364-0831,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0831,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0831,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0831,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0831,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0831,18:38:00,18:38:00,paris_nord,6,0,1
9364-0901,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0901,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0901,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0901,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0901,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0901,18:38:00,18:38:00,paris_nord,6,0,1
9364-0902,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0902,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0902,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0902,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0902,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0902,18:38:00,18:38:00,paris_nord,6,0,1
9364-0903,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0903,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0903,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0903,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0903,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0903,18:38:00,18:38:00,paris_nord,6,0,1
9364-0904,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0904,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0904,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0904,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0904,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0904,18:38:00,18:38:00,paris_nord,6,0,1
9364-0905,17:16:00,17:16:00,bruxelles_midi,1,1,0
9364-0905,18:38:00,18:38:00,paris_nord,2,0,1
9364-0906,14:40:00,14:40:00,amsterdam_centraal,1,1,0
9364-0906,14:54:00,14:57:00,schiphol_airport,2,0,0
9364-0906,15:52:00,15:58:00,rotterdam_centraal,3,0,0
9364-0906,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0906,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0906,18:38:00,18:38:00,paris_nord,6,0,1
9364-0907,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0907,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0907,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0907,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0907,17:06:00,17:16:00,bruxelles_midi,5,0,0
9364-0907,18:38:00,18:38:00,paris_nord,6,0,1
9364-0908,15:10:00,15:10:00,amsterdam_centraal,1,1,0
9364-0908,15:24:00,15:27:00,schiphol_airport,2,0,0
9364-0908,15:53:00,15:58:00,rotterdam_centraal,3,0,0
9364-0908,16:30:00,16:33:00,antwerpen_centraal,4,0,0
9364-0908,17:06:00,17:13:00,bruxelles_midi,5,0,0
9364-0908,18:38:00,18:38:00,paris_nord,6,0,1
9365-0612,16:55:00,16:55:00,paris_nord,1,1,0
9365-0612,18:17:00,18:17:00,bruxelles_midi_5,2,0,1
9365-0614,16:55:00,16:55:00,paris_nord,1,1,0
9365-0614,18:17:00,18:17:00,bruxelles_midi_4,2,0,1
9365-0619,16:55:00,16:55:00,paris_nord,1,1,0
9365-0619,18:17:00,18:17:00,bruxelles_midi_5,2,0,1
9365-0621,16:55:00,16:55:00,paris_nord,1,1,0
9365-0621,18:17:00,18:17:00,bruxelles_midi_6,2,0,1
9365-0626,16:46:00,16:46:00,paris_nord,1,1,0
9365-0626,18:17:00,18:17:00,bruxelles_midi_5,2,0,1
9365-0628,16:48:00,16:48:00,paris_nord,1,1,0
9365-0628,18:17:00,18:17:00,bruxelles_midi_6,2,0,1
9365-0703,16:46:00,16:46:00,paris_nord,1,1,0
9365-0703,18:17:00,18:17:00,bruxelles_midi_5,2,0,1
9365-0705,16:55:00,16:55:00,paris_nord,1,1,0
9365-0705,18:17:00,18:17:00,bruxelles_midi_6,2,0,1
9365-0710,16:55:00,16:55:00,paris_nord,1,1,0
9365-0710,18:17:00,18:17:00,bruxelles_midi_5,2,0,1
9365-0712,16:55:00,16:55:00,paris_nord,1,1,0
9365-0712,18:17:00,18:17:00,bruxelles_midi,2,0,1
9365-0717,16:55:00,16:55:00,paris_nord,1,1,0
9365-0717,18:17:00,18:17:00,bruxelles_midi,2,0,1
9365-0719,16:55:00,16:55:00,paris_nord,1,1,0
9365-0719,18:17:00,18:17:00,bruxelles_midi,2,0,1
9365-0724,16:55:00,16:55:00,paris_nord,1,1,0
9365-0724,18:17:00,18:17:00,bruxelles_midi,2,0,1
9365-0726,16:55:00,16:55:00,paris_nord,1,1,0
9365-0726,18:17:00,18:17:00,bruxelles_midi,2,0,1
9365-0731,16:55:00,16:55:00,paris_nord,1,1,0
9365-0731,18:17:00,18:17:00,bruxelles_midi,2,0,1
9365-0802,16:55:00,16:55:00,paris_nord,1,1,0
9365-0802,18:17:00,18:17:00,bruxelles_midi,2,0,1
9365-0828,16:55:00,16:55:00,paris_nord,1,1,0
9365-0828,18:17:00,18:17:00,bruxelles_midi,2,0,1
9365-0830,16:55:00,16:55:00,paris_nord,1,1,0
9365-0830,18:17:00,18:17:00,bruxelles_midi,2,0,1
9365-0904,16:55:00,16:55:00,paris_nord,1,1,0
9365-0904,18:17:00,18:17:00,bruxelles_midi,2,0,1
9365-0906,16:55:00,16:55:00,paris_nord,1,1,0
9365-0906,18:17:00,18:17:00,bruxelles_midi,2,0,1
9368-0612,17:43:00,17:43:00,bruxelles_midi_5,1,1,0
9368-0612,19:05:00,19:05:00,paris_nord,2,0,1
9368-0614,17:42:00,17:42:00,bruxelles_midi_5,1,1,0
9368-0614,19:05:00,19:05:00,paris_nord,2,0,1
9368-0615,17:43:00,17:43:00,bruxelles_midi_5,1,1,0
9368-0615,19:05:00,19:05:00,paris_nord,2,0,1
9368-0616,17:43:00,17:43:00,bruxelles_midi_6,1,1,0
9368-0616,19:05:00,19:05:00,paris_nord,2,0,1
9368-0617,17:43:00,17:43:00,bruxelles_midi_6,1,1,0
9368-0617,19:05:00,19:05:00,paris_nord,2,0,1
9368-0618,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0618,19:05:00,19:05:00,paris_nord,2,0,1
9368-0619,17:43:00,17:43:00,bruxelles_midi_5,1,1,0
9368-0619,19:05:00,19:05:00,paris_nord,2,0,1
9368-0621,17:42:00,17:42:00,bruxelles_midi_5,1,1,0
9368-0621,19:05:00,19:05:00,paris_nord,2,0,1
9368-0622,17:43:00,17:43:00,bruxelles_midi_6,1,1,0
9368-0622,19:05:00,19:05:00,paris_nord,2,0,1
9368-0623,17:43:00,17:43:00,bruxelles_midi_6,1,1,0
9368-0623,19:05:00,19:05:00,paris_nord,2,0,1
9368-0624,17:43:00,17:43:00,bruxelles_midi_6,1,1,0
9368-0624,19:05:00,19:05:00,paris_nord,2,0,1
9368-0626,17:43:00,17:43:00,bruxelles_midi_5,1,1,0
9368-0626,19:05:00,19:05:00,paris_nord,2,0,1
9368-0628,17:42:00,17:42:00,bruxelles_midi_5,1,1,0
9368-0628,19:05:00,19:05:00,paris_nord,2,0,1
9368-0629,17:43:00,17:43:00,bruxelles_midi_6,1,1,0
9368-0629,19:05:00,19:05:00,paris_nord,2,0,1
9368-0630,17:43:00,17:43:00,bruxelles_midi_6,1,1,0
9368-0630,19:05:00,19:05:00,paris_nord,2,0,1
9368-0701,17:43:00,17:43:00,bruxelles_midi_6,1,1,0
9368-0701,19:05:00,19:05:00,paris_nord,2,0,1
9368-0703,17:43:00,17:43:00,bruxelles_midi_5,1,1,0
9368-0703,19:05:00,19:05:00,paris_nord,2,0,1
9368-0705,17:42:00,17:42:00,bruxelles_midi_5,1,1,0
9368-0705,19:05:00,19:05:00,paris_nord,2,0,1
9368-0706,17:43:00,17:43:00,bruxelles_midi_6,1,1,0
9368-0706,19:05:00,19:05:00,paris_nord,2,0,1
9368-0707,17:43:00,17:43:00,bruxelles_midi_6,1,1,0
9368-0707,19:05:00,19:05:00,paris_nord,2,0,1
9368-0708,17:43:00,17:43:00,bruxelles_midi_6,1,1,0
9368-0708,19:05:00,19:05:00,paris_nord,2,0,1
9368-0709,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0709,19:05:00,19:05:00,paris_nord,2,0,1
9368-0710,17:43:00,17:43:00,bruxelles_midi_5,1,1,0
9368-0710,19:05:00,19:05:00,paris_nord,2,0,1
9368-0712,17:42:00,17:42:00,bruxelles_midi,1,1,0
9368-0712,19:05:00,19:05:00,paris_nord,2,0,1
9368-0713,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0713,19:05:00,19:05:00,paris_nord,2,0,1
9368-0714,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0714,19:05:00,19:05:00,paris_nord,2,0,1
9368-0715,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0715,19:05:00,19:05:00,paris_nord,2,0,1
9368-0717,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0717,19:05:00,19:05:00,paris_nord,2,0,1
9368-0719,17:42:00,17:42:00,bruxelles_midi,1,1,0
9368-0719,19:05:00,19:05:00,paris_nord,2,0,1
9368-0720,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0720,19:05:00,19:05:00,paris_nord,2,0,1
9368-0721,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0721,19:05:00,19:05:00,paris_nord,2,0,1
9368-0722,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0722,19:05:00,19:05:00,paris_nord,2,0,1
9368-0724,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0724,19:05:00,19:05:00,paris_nord,2,0,1
9368-0726,17:42:00,17:42:00,bruxelles_midi,1,1,0
9368-0726,19:05:00,19:05:00,paris_nord,2,0,1
9368-0727,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0727,19:05:00,19:05:00,paris_nord,2,0,1
9368-0730,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0730,19:05:00,19:05:00,paris_nord,2,0,1
9368-0731,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0731,19:05:00,19:05:00,paris_nord,2,0,1
9368-0802,17:42:00,17:42:00,bruxelles_midi,1,1,0
9368-0802,19:05:00,19:05:00,paris_nord,2,0,1
9368-0803,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0803,19:05:00,19:05:00,paris_nord,2,0,1
9368-0807,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0807,19:05:00,19:05:00,paris_nord,2,0,1
9368-0814,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0814,19:05:00,19:05:00,paris_nord,2,0,1
9368-0821,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0821,19:05:00,19:05:00,paris_nord,2,0,1
9368-0824,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0824,19:05:00,19:05:00,paris_nord,2,0,1
9368-0827,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0827,19:05:00,19:05:00,paris_nord,2,0,1
9368-0828,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0828,19:05:00,19:05:00,paris_nord,2,0,1
9368-0830,17:42:00,17:42:00,bruxelles_midi,1,1,0
9368-0830,19:05:00,19:05:00,paris_nord,2,0,1
9368-0831,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0831,19:05:00,19:05:00,paris_nord,2,0,1
9368-0903,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0903,19:05:00,19:05:00,paris_nord,2,0,1
9368-0904,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0904,19:05:00,19:05:00,paris_nord,2,0,1
9368-0906,17:42:00,17:42:00,bruxelles_midi,1,1,0
9368-0906,19:05:00,19:05:00,paris_nord,2,0,1
9368-0907,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0907,19:05:00,19:05:00,paris_nord,2,0,1
9368-0908,17:43:00,17:43:00,bruxelles_midi,1,1,0
9368-0908,19:05:00,19:05:00,paris_nord,2,0,1
9369-0611,17:25:00,17:25:00,paris_nord,1,1,0
9369-0611,18:47:00,18:53:00,bruxelles_midi_5,2,0,0
9369-0611,19:27:00,19:30:00,antwerpen_centraal_22,3,0,0
9369-0611,20:02:00,20:07:00,rotterdam_centraal_13,4,0,0
9369-0611,20:33:00,20:36:00,schiphol_airport_2,5,0,0
9369-0611,20:50:00,20:50:00,amsterdam_centraal_8b,6,0,1
9369-0612,17:25:00,17:25:00,paris_nord,1,1,0
9369-0612,18:47:00,18:47:00,bruxelles_midi_4,2,0,1
9369-0614,17:25:00,17:25:00,paris_nord,1,1,0
9369-0614,18:47:00,18:53:00,bruxelles_midi_3,2,0,0
9369-0614,19:27:00,19:30:00,antwerpen_centraal_21,3,0,0
9369-0614,20:02:00,20:07:00,rotterdam_centraal,4,0,0
9369-0614,20:33:00,20:36:00,schiphol_airport,5,0,0
9369-0614,21:43:00,21:43:00,amsterdam_centraal_2b,6,0,1
9369-0615,17:25:00,17:25:00,paris_nord,1,1,0
9369-0615,18:47:00,18:53:00,bruxelles_midi_4,2,0,0
9369-0615,19:27:00,19:30:00,antwerpen_centraal_22,3,0,0
9369-0615,20:02:00,20:07:00,rotterdam_centraal,4,0,0
9369-0615,20:33:00,20:36:00,schiphol_airport,5,0,0
9369-0615,20:50:00,20:50:00,amsterdam_centraal,6,0,1
9369-0616,17:25:00,17:25:00,paris_nord,1,1,0
9369-0616,18:47:00,18:53:00,bruxelles_midi_4,2,0,0
9369-0616,19:27:00,19:30:00,antwerpen_centraal_22,3,0,0
9369-0616,20:02:00,20:07:00,rotterdam_centraal,4,0,0
9369-0616,20:33:00,20:36:00,schiphol_airport,5,0,0
9369-0616,20:50:00,20:50:00,amsterdam_centraal,6,0,1
